start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1731575888970,1731575888972,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*alarm*:com.google.android.gms.auth.authzen.cryptauth.DEVICE_STATE_CHECK_DELAY_COMPLETE'
 'screen']"
1731575888972,1731575891358,2386,4292,4070,142.463296,0.611452,0.094422,1.458926,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575891358,1731575891359,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575891359,1731575891360,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575891360,1731575891371,11,4292,4070,142.463296,0.611452,0.000435,0.006726,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575891371,1731575891372,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575891372,1731575891429,57,4292,4070,142.463296,0.611452,0.002256,0.034853,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575891429,1731575891436,7,4292,4070,142.463296,0.611452,0.000277,0.004280,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['NetworkStats' 'screen']
1731575891436,1731575891437,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'NetworkStats' 'screen']
1731575891437,1731575891450,13,4292,4070,142.463296,0.611452,0.000514,0.007949,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'NetworkStats' 'screen']
1731575891450,1731575891451,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['NetworkStats' 'screen']
1731575891451,1731575891455,4,4292,4070,142.463296,0.611452,0.000158,0.002446,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['NetworkStats' 'screen']
1731575891455,1731575937632,46177,4292,4070,142.463296,0.611452,1.827369,28.235041,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731575937632,1731575937648,16,4292,4070,142.463296,0.611452,0.000633,0.009783,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM' 'screen']
1731575937648,1731575937656,8,4292,4070,142.463296,0.611452,0.000317,0.004892,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM' 'GCM_WORK' 'screen']
1731575937656,1731575937661,5,4292,4070,142.463296,0.611452,0.000198,0.003057,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['GCM_WORK' 'screen']
1731575937661,1731575937671,10,4292,4070,142.463296,0.611452,0.000396,0.006115,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['GCM_WORK' 'GCM_HB_ALARM' 'screen']
1731575937671,1731575937672,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['GCM_HB_ALARM' 'screen']
1731575937672,1731575937674,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['GCM_HB_ALARM' 'screen']
1731575937674,1731575937676,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['GCM_HB_ALARM' 'GCM_WORK' 'screen']
1731575937676,1731575937677,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['GCM_WORK' 'screen']
1731575937677,1731575937848,171,4292,4070,142.463296,0.611452,0.006767,0.104558,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575937848,1731575937850,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['GCM_READ' 'screen']
1731575937850,1731575937851,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['GCM_READ' 'GCM_WORK' 'screen']
1731575937851,1731575937864,13,4292,4070,142.463296,0.611452,0.000514,0.007949,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['GCM_WORK' 'screen']
1731575937864,1731575938079,215,4292,4070,142.463296,0.611452,0.008508,0.131462,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575938079,1731575938081,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575938081,1731575938082,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575938082,1731575938302,220,4292,4070,142.463296,0.611452,0.008706,0.134520,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575938302,1731575938303,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575938303,1731575938377,74,4292,4070,142.463296,0.611452,0.002928,0.045247,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575938377,1731575938391,14,4292,4070,142.463296,0.611452,0.000554,0.008560,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['NetworkStats' 'screen']
1731575938391,1731575940003,1612,4292,4070,142.463296,0.611452,0.063792,0.985661,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575940003,1731575940006,3,4292,4070,142.463296,0.611452,0.000119,0.001834,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*alarm*:TIME_TICK' 'screen']
1731575940006,1731575948262,8256,4292,4070,142.463296,0.611452,0.326716,5.048152,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575948262,1731575948264,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575948264,1731575948265,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575948265,1731575948280,15,4292,4070,142.463296,0.611452,0.000594,0.009172,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575948280,1731575948281,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575948281,1731575948339,58,4292,4070,142.463296,0.611452,0.002295,0.035464,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731575948339,1731575948350,11,4292,4070,142.463296,0.611452,0.000435,0.006726,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['NetworkStats' 'screen']
1731575948350,1731575948395,45,4292,4070,142.463296,0.611452,0.001781,0.027515,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731575948395,1731575948396,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575948396,1731575948400,4,4292,4070,142.463296,0.611452,0.000158,0.002446,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575948400,1731575948401,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*telephony-radio*' 'screen']
1731575948401,1731576000007,51606,4292,4070,142.463296,0.611452,2.042211,31.554616,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731576000007,1731576000011,4,4292,4070,142.463296,0.611452,0.000158,0.002446,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*alarm*:TIME_TICK' 'screen']
1731576000011,1731576060005,59994,4292,4070,142.463296,0.611452,2.374151,36.683479,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731576060005,1731576060007,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*alarm*:TIME_TICK' 'screen']
1731576060007,1731576120004,59997,4292,4070,142.463296,0.611452,2.374270,36.685314,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731576120004,1731576120008,4,4292,4070,142.463296,0.611452,0.000158,0.002446,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,['*alarm*:TIME_TICK' 'screen']
1731576120008,1731576165784,45776,4292,4070,142.463296,0.611452,1.811500,27.989848,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,screen
1731576165784,1731576165814,30,4292,4070,142.463296,0.611452,0.001187,0.018344,com.mi.android.globallauncher,True,False,False,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 'screen']"
1731576165814,1731576165819,5,4292,4070,142.463296,0.611452,0.000198,0.003057,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 'screen']"
1731576165819,1731576165829,10,4292,4070,142.463296,0.611452,0.000396,0.006115,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576165829,1731576166008,179,4292,4070,142.463296,0.611452,0.007084,0.109450,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166008,1731576166009,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166009,1731576166011,2,4292,4070,142.463296,0.611452,0.000079,0.001223,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166011,1731576166034,23,4292,4070,142.463296,0.611452,0.000910,0.014063,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.linkedin.android/.notifications.push.RegistrationJobIntentServiceImpl'
 '*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166034,1731576166043,9,4292,4070,142.463296,0.611452,0.000356,0.005503,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.linkedin.android/.notifications.push.RegistrationJobIntentServiceImpl'
 '*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166043,1731576166189,146,4292,4070,142.463296,0.611452,0.005778,0.089272,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166189,1731576166190,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*telephony-radio*'
 '*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166190,1731576166269,79,4292,4070,142.463296,0.611452,0.003126,0.048305,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*telephony-radio*'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166269,1731576166315,46,4292,4070,142.463296,0.611452,0.001820,0.028127,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*telephony-radio*'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166315,1731576166342,27,4292,4070,142.463296,0.611452,0.001068,0.016509,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.oxygen.appmanager.update.core.UpdateService'
 '*telephony-radio*'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166342,1731576166343,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.oxygen.appmanager.update.core.UpdateService'
 'BuglePhoneApplicationBase#attatchBaseContext -> Application creation -> Application.onCreate -> StartupHandlerImpl#onApplicationCreated -> StartupHandlerImpl#onApplicationCreatedInternal -> PhoneAsyncAppCreateStartupTask -> PhenotypeHelper#registerPhenotype -> PhenotypeHelper#onBuglePhenotypeChanged -> WorkQueueBatchingImpl#queueWorkItem -> WorkQueueBatchingImpl#queueWorkItems -> WorkQueueBatchingImpl#schedulingDeferred'
 '*telephony-radio*'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166343,1731576166397,54,4292,4070,142.463296,0.611452,0.002137,0.033018,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['BuglePhoneApplicationBase#attatchBaseContext -> Application creation -> Application.onCreate -> StartupHandlerImpl#onApplicationCreated -> StartupHandlerImpl#onApplicationCreatedInternal -> PhoneAsyncAppCreateStartupTask -> PhenotypeHelper#registerPhenotype -> PhenotypeHelper#onBuglePhenotypeChanged -> WorkQueueBatchingImpl#queueWorkItem -> WorkQueueBatchingImpl#queueWorkItems -> WorkQueueBatchingImpl#schedulingDeferred'
 '*telephony-radio*'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166397,1731576166400,3,4292,4070,142.463296,0.611452,0.000119,0.001834,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*telephony-radio*'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166400,1731576166401,1,4292,4070,142.463296,0.611452,0.000040,0.000611,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*telephony-radio*'
 '*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166401,1731576166439,38,4292,4070,142.463296,0.611452,0.001504,0.023235,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166439,1731576166456,17,4292,4070,142.463296,0.611452,0.000673,0.010395,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166456,1731576166470,14,4292,4070,142.463296,0.611452,0.000554,0.008560,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['NetworkStats'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166470,1731576166473,3,4292,4070,142.463296,0.611452,0.000119,0.001834,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166473,1731576166568,95,4292,4070,142.463296,0.611452,0.003759,0.058088,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166568,1731576166588,20,4292,4070,142.463296,0.611452,0.000791,0.012229,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166588,1731576166623,35,4292,4070,142.463296,0.611452,0.001385,0.021401,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork()'
 '*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166623,1731576166934,311,4292,4070,142.463296,0.611452,0.012307,0.190162,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.analytics2.logger.legacy.uploader.LollipopUploadService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166934,1731576166977,43,4292,4070,142.463296,0.611452,0.001702,0.026292,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1731576166977,1731576180007,13030,4292,4070,142.463296,0.611452,0.515638,7.967226,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576180007,1731576180010,3,4292,4070,142.463296,0.611452,0.000119,0.001834,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*alarm*:TIME_TICK' 'screen']
1731576180010,1731576180958,948,4292,4070,142.463296,0.611452,0.037515,0.579657,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576180958,1731576180967,9,4292,4070,142.463296,0.611452,0.000356,0.005503,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
1731576180967,1731576180971,4,4292,4070,142.463296,0.611452,0.000158,0.002446,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.CountryCodeDetectorAction'
 'bugle_datamodel_executor_wakelock' 'screen']"
1731576180971,1731576181203,232,4292,4070,142.463296,0.611452,0.009181,0.141857,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
